id_pair,tfidf_simil,genre_simil,age_simil,length_simil,collab_simil
"(20, 13)",0.0106964111328125,0.0,2.0,1.0,0.967010498046875
"(20, 14)",0.008270263671875,0.0,2.0,1.0,1.3349609375
"(20, 15)",0.720703125,0.0,2.0,1.0,1.81103515625
"(20, 16)",0.01116180419921875,0.0,1.3333333333333335,1.0,1.10302734375
"(20, 17)",0.008697509765625,0.0,2.0,1.0,1.322998046875
"(20, 18)",0.8505859375,0.0,2.0,1.0,1.80419921875
"(20, 19)",0.66259765625,0.0,2.0,1.0,1.828125
"(20, 20)",2.0,0.0,2.0,2.0,2.0
"(20, 21)",0.00909423828125,0.0,2.0,1.0,1.197998046875
"(20, 22)",0.638671875,0.0,2.0,1.0,1.80078125
"(20, 23)",0.0118560791015625,0.0,1.3333333333333335,1.0,1.0160064697265625
"(20, 24)",0.0124359130859375,0.0,0.0,1.0,1.0889892578125
"(20, 25)",0.0279998779296875,0.0,2.0,1.0,1.0060005187988281
"(20, 26)",0.0087432861328125,0.0,1.3333333333333335,0.0,1.0279998779296875
"(20, 27)",0.00853729248046875,0.0,2.0,2.0,0.9530029296875
"(20, 28)",0.01059722900390625,0.0,2.0,1.0,1.0040016174316406
"(20, 29)",0.00586700439453125,0.0,2.0,1.0,1.0149993896484375
"(20, 30)",0.01427459716796875,0.0,2.0,0.0,1.0880126953125
"(20, 31)",0.0199127197265625,0.0,1.3333333333333335,1.0,1.1409912109375
"(20, 32)",0.01239013671875,0.0,2.0,1.0,0.959014892578125
"(20, 33)",0.019256591796875,0.0,2.0,2.0,1.09100341796875
"(20, 34)",0.01241302490234375,0.0,2.0,1.0,1.175048828125
"(20, 35)",0.0269927978515625,0.0,0.6666666666666667,1.0,1.016998291015625
"(20, 36)",0.016571044921875,0.0,2.0,1.0,0.96099853515625
"(20, 37)",0.005733489990234375,0.0,2.0,1.0,1.02099609375
"(20, 38)",0.01229095458984375,0.0,2.0,1.0,1.0100021362304688
"(20, 39)",0.0120697021484375,0.0,1.3333333333333335,0.0,1.0149993896484375
"(20, 40)",0.004848480224609375,0.0,2.0,1.0,1.2049560546875
"(20, 41)",0.01337432861328125,0.0,2.0,1.0,1.073974609375
"(20, 42)",0.005405426025390625,0.0,2.0,2.0,1.2030029296875
"(20, 43)",0.0188446044921875,0.0,2.0,1.0,1.093994140625
"(20, 44)",0.007556915283203125,0.0,1.3333333333333335,1.0,0.9969997406005859
"(20, 45)",0.015411376953125,0.0,1.3333333333333335,1.0,1.0080032348632812
"(20, 46)",0.0069122314453125,0.0,2.0,2.0,1.2010498046875
"(20, 47)",0.01222991943359375,0.0,2.0,1.0,0.9720001220703125
"(20, 48)",0.01398468017578125,0.0,0.6666666666666667,1.0,1.048004150390625
"(20, 49)",0.01010894775390625,0.0,1.3333333333333335,1.0,1.0120010375976562
"(20, 50)",0.0197601318359375,0.0,2.0,1.0,1.0
"(20, 51)",0.0167388916015625,0.0,0.6666666666666667,1.0,0.9939994812011719
"(20, 52)",0.007633209228515625,0.0,2.0,1.0,0.964996337890625
"(20, 53)",0.0048980712890625,0.0,1.3333333333333335,1.0,0.9759979248046875
"(20, 54)",0.0171966552734375,0.0,1.3333333333333335,2.0,0.91400146484375
"(20, 55)",0.009735107421875,0.0,2.0,1.0,0.983001708984375
"(20, 56)",0.005420684814453125,0.0,2.0,1.0,1.0889892578125
"(20, 57)",0.01503753662109375,0.0,2.0,1.0,1.10198974609375
"(20, 58)",0.0186767578125,0.0,0.6666666666666667,1.0,0.970001220703125
"(20, 59)",0.01035308837890625,0.0,1.3333333333333335,1.0,0.975006103515625
"(20, 60)",0.00946807861328125,0.0,2.0,1.0,1.1099853515625
"(20, 61)",0.014862060546875,0.0,0.6666666666666667,1.0,1.0369873046875
"(20, 62)",0.01099395751953125,0.0,2.0,1.0,1.11602783203125
"(20, 63)",0.0087127685546875,0.0,2.0,1.0,0.983001708984375
"(20, 64)",0.0113983154296875,0.0,0.0,1.0,1.048004150390625
"(20, 65)",0.01190948486328125,0.0,1.3333333333333335,0.0,1.0120010375976562
"(20, 66)",0.00583648681640625,0.0,2.0,1.0,0.93798828125
"(20, 67)",0.01491546630859375,0.0,0.6666666666666667,1.0,0.9930000305175781
"(20, 68)",0.00785064697265625,0.0,2.0,1.0,0.959991455078125
"(20, 69)",0.01041412353515625,0.0,1.3333333333333335,1.0,1.0279998779296875
"(20, 70)",0.042083740234375,0.0,2.0,1.0,0.977996826171875
"(20, 71)",0.0116729736328125,0.0,2.0,1.0,1.09698486328125
"(20, 72)",0.0118865966796875,0.0,1.3333333333333335,1.0,0.96600341796875
"(20, 73)",0.008392333984375,0.0,1.3333333333333335,0.0,1.058990478515625
"(20, 74)",0.0302581787109375,0.0,2.0,1.0,1.156005859375
"(20, 75)",0.0146026611328125,0.0,0.6666666666666667,1.0,1.0060005187988281
"(20, 76)",0.0037250518798828125,0.0,1.3333333333333335,1.0,0.9810028076171875
"(20, 77)",0.01039886474609375,0.0,0.6666666666666667,1.0,1.0060005187988281
"(20, 78)",0.0123291015625,0.0,0.6666666666666667,1.0,0.97900390625
"(20, 79)",0.012481689453125,0.0,2.0,1.0,1.07000732421875
"(20, 80)",0.007053375244140625,0.0,2.0,1.0,0.9860000610351562
"(20, 81)",0.0077972412109375,0.0,1.3333333333333335,1.0,1.040008544921875
"(20, 82)",0.0119781494140625,0.0,0.6666666666666667,2.0,0.9879989624023438
"(20, 83)",0.01557159423828125,0.0,2.0,1.0,0.949005126953125
"(20, 84)",0.0133056640625,0.0,2.0,1.0,1.0419921875
"(20, 85)",0.0154266357421875,0.0,0.6666666666666667,2.0,0.96600341796875
"(20, 86)",0.01517486572265625,0.0,2.0,2.0,1.1619873046875
"(20, 87)",0.01372528076171875,0.0,2.0,1.0,0.941009521484375
"(20, 88)",0.005084991455078125,0.0,1.3333333333333335,1.0,0.9229736328125
"(20, 89)",0.004787445068359375,0.0,2.0,1.0,0.9879989624023438
"(20, 90)",0.01203155517578125,0.0,2.0,1.0,0.964996337890625
"(20, 91)",0.0125732421875,0.0,1.3333333333333335,1.0,1.03399658203125
"(20, 92)",0.0082550048828125,0.0,2.0,1.0,0.9580078125
"(20, 93)",0.0090484619140625,0.0,2.0,1.0,0.9799957275390625
"(20, 94)",0.01183319091796875,0.0,2.0,1.0,0.9969997406005859
"(20, 95)",0.01104736328125,0.0,1.3333333333333335,1.0,0.967987060546875
"(20, 96)",0.010528564453125,0.0,2.0,0.0,0.9630126953125
"(20, 97)",0.01062774658203125,0.0,2.0,1.0,1.0100021362304688
"(20, 98)",0.01218414306640625,0.0,0.0,1.0,1.0830078125
"(20, 99)",0.00971221923828125,0.0,1.3333333333333335,2.0,1.050994873046875
"(21, 0)",0.004638671875,1.7607421875,2.0,2.0,1.0110015869140625
"(21, 1)",0.016082763671875,1.705078125,2.0,2.0,1.07598876953125
"(21, 2)",0.0024700164794921875,1.7236328125,2.0,2.0,1.0200042724609375
"(21, 3)",0.006534576416015625,1.705078125,1.3333333333333335,2.0,1.04998779296875
"(21, 4)",0.007396697998046875,1.705078125,0.6666666666666667,1.0,1.093017578125
"(21, 5)",0.00983428955078125,1.3203125,2.0,2.0,0.957000732421875
"(21, 6)",0.00640869140625,1.705078125,1.3333333333333335,2.0,1.1090087890625
"(21, 7)",0.01113128662109375,1.80859375,1.3333333333333335,2.0,1.10400390625
"(21, 8)",0.273681640625,1.9638671875,2.0,1.0,1.455078125
"(21, 9)",0.00412750244140625,1.80859375,0.6666666666666667,2.0,1.0570068359375
"(21, 10)",0.0062408447265625,1.8837890625,2.0,2.0,1.0789794921875
"(21, 11)",0.0215606689453125,1.80859375,1.3333333333333335,2.0,1.10198974609375
"(21, 12)",0.004730224609375,1.7666015625,1.3333333333333335,1.0,1.1090087890625
"(21, 13)",0.0091705322265625,1.7060546875,2.0,2.0,1.093017578125
"(21, 14)",0.007648468017578125,1.6572265625,2.0,2.0,1.0999755859375
"(21, 15)",0.01214599609375,1.705078125,2.0,2.0,1.1820068359375
"(21, 16)",0.007659912109375,1.8837890625,1.3333333333333335,2.0,1.0419921875
"(21, 17)",0.008056640625,1.6572265625,2.0,2.0,1.1280517578125
"(21, 18)",0.01129150390625,1.705078125,2.0,2.0,1.1689453125
"(21, 19)",0.0175628662109375,1.80859375,2.0,2.0,1.2139892578125
"(21, 20)",0.00909423828125,0.0,2.0,1.0,1.197998046875
"(21, 21)",2.0,2.0,2.0,2.0,2.0
"(21, 22)",0.01203155517578125,1.705078125,2.0,2.0,1.1719970703125
"(21, 23)",0.0061187744140625,1.705078125,1.3333333333333335,2.0,1.10302734375
"(21, 24)",0.0115814208984375,0.0,0.0,2.0,1.073974609375
"(21, 25)",0.006744384765625,1.5673828125,2.0,2.0,1.09197998046875
"(21, 26)",0.005279541015625,1.705078125,1.3333333333333335,1.0,1.07000732421875
"(21, 27)",0.005832672119140625,1.4453125,2.0,1.0,1.0880126953125
"(21, 28)",0.00560760498046875,0.0,2.0,2.0,1.024993896484375
"(21, 29)",0.0066375732421875,1.8837890625,2.0,2.0,1.10198974609375
"(21, 30)",0.006725311279296875,1.8046875,2.0,1.0,1.0
"(21, 31)",0.01096343994140625,1.6728515625,1.3333333333333335,2.0,1.06201171875
"(21, 32)",0.006832122802734375,1.697265625,2.0,2.0,1.037994384765625
"(21, 33)",0.0189361572265625,1.80859375,2.0,1.0,1.0789794921875
"(21, 34)",0.00872039794921875,1.705078125,2.0,2.0,0.93798828125
"(21, 35)",0.0111083984375,1.6826171875,0.6666666666666667,2.0,1.045989990234375
"(21, 36)",0.0116424560546875,1.5263671875,2.0,2.0,1.07501220703125
"(21, 37)",0.004482269287109375,1.705078125,2.0,2.0,1.157958984375
"(21, 38)",0.0090789794921875,1.8837890625,2.0,2.0,1.11798095703125
"(21, 39)",0.0095672607421875,1.705078125,1.3333333333333335,1.0,1.0060005187988281
"(21, 40)",0.00997161865234375,1.7236328125,2.0,2.0,1.10797119140625
"(21, 41)",0.0100860595703125,1.3203125,2.0,2.0,0.91302490234375
"(21, 42)",0.00882720947265625,1.7236328125,2.0,1.0,1.10601806640625
"(21, 43)",0.008056640625,1.6953125,2.0,2.0,1.01300048828125
"(21, 44)",0.0107421875,1.5986328125,1.3333333333333335,2.0,1.052001953125
"(21, 45)",0.01459503173828125,1.705078125,1.3333333333333335,2.0,1.0469970703125
"(21, 46)",0.0104217529296875,1.7529296875,2.0,1.0,1.11199951171875
"(21, 47)",0.01320648193359375,1.705078125,2.0,2.0,1.042999267578125
"(21, 48)",0.01385498046875,1.7109375,0.6666666666666667,2.0,1.11199951171875
"(21, 49)",0.0035037994384765625,1.3203125,1.3333333333333335,2.0,1.0290069580078125
"(21, 50)",0.0109710693359375,1.69140625,2.0,2.0,1.0360107421875
"(21, 51)",0.00664520263671875,1.8994140625,0.6666666666666667,2.0,1.01300048828125
"(21, 52)",0.00974273681640625,1.705078125,2.0,2.0,1.0189971923828125
"(21, 53)",0.00945281982421875,1.8837890625,1.3333333333333335,2.0,1.037994384765625
"(21, 54)",0.0096282958984375,1.8837890625,1.3333333333333335,1.0,1.0139999389648438
"(21, 55)",0.0063934326171875,1.705078125,2.0,2.0,1.08502197265625
"(21, 56)",0.01297760009765625,1.705078125,2.0,2.0,0.9949989318847656
"(21, 57)",0.0082550048828125,1.80859375,2.0,2.0,1.114013671875
"(21, 58)",0.013427734375,1.90234375,0.6666666666666667,2.0,1.0040016174316406
"(21, 59)",0.00695037841796875,1.7958984375,1.3333333333333335,2.0,1.0469970703125
"(21, 60)",0.00966644287109375,1.80859375,2.0,2.0,1.053009033203125
"(21, 61)",0.00856781005859375,1.705078125,0.6666666666666667,2.0,1.0120010375976562
"(21, 62)",0.0169525146484375,1.7109375,2.0,2.0,1.01300048828125
"(21, 63)",0.007244110107421875,1.84375,2.0,2.0,1.07598876953125
"(21, 64)",0.010345458984375,1.5146484375,0.0,2.0,1.042999267578125
"(21, 65)",0.01702880859375,0.0,1.3333333333333335,1.0,1.0100021362304688
"(21, 66)",0.00409698486328125,1.6728515625,2.0,2.0,1.055999755859375
"(21, 67)",0.01534271240234375,1.8837890625,0.6666666666666667,2.0,0.9810028076171875
"(21, 68)",0.01125335693359375,1.8623046875,2.0,2.0,1.061004638671875
"(21, 69)",0.00986480712890625,1.705078125,1.3333333333333335,2.0,1.01300048828125
"(21, 70)",0.00954437255859375,1.9111328125,2.0,2.0,1.08502197265625
"(21, 71)",0.01399993896484375,1.8369140625,2.0,2.0,0.946990966796875
"(21, 72)",0.0121612548828125,1.705078125,1.3333333333333335,2.0,1.02099609375
"(21, 73)",0.00860595703125,1.705078125,1.3333333333333335,1.0,1.02099609375
"(21, 74)",0.017486572265625,1.6572265625,2.0,2.0,0.9850006103515625
"(21, 75)",0.023162841796875,1.705078125,0.6666666666666667,2.0,1.032012939453125
"(21, 76)",0.007175445556640625,1.3203125,1.3333333333333335,2.0,1.0980224609375
"(21, 77)",0.01039886474609375,1.8994140625,0.6666666666666667,2.0,0.9979991912841797
"(21, 78)",0.0151824951171875,1.8935546875,0.6666666666666667,2.0,1.035003662109375
"(21, 79)",0.01507568359375,1.7060546875,2.0,2.0,1.217041015625
"(21, 80)",0.0031566619873046875,1.705078125,2.0,2.0,1.053009033203125
"(21, 81)",0.00251007080078125,1.705078125,1.3333333333333335,2.0,1.0780029296875
"(21, 82)",0.01812744140625,1.7802734375,0.6666666666666667,1.0,1.0469970703125
"(21, 83)",0.01052093505859375,1.80859375,2.0,2.0,1.04400634765625
"(21, 84)",0.00580596923828125,1.80859375,2.0,2.0,1.016998291015625
"(21, 85)",0.0181121826171875,1.705078125,0.6666666666666667,1.0,1.0080032348632812
"(21, 86)",0.0121307373046875,1.6953125,2.0,1.0,1.11297607421875
"(21, 87)",0.01171112060546875,1.705078125,2.0,2.0,1.0240020751953125
"(21, 88)",0.0055999755859375,1.8740234375,1.3333333333333335,2.0,1.0419921875
"(21, 89)",0.00530242919921875,1.8837890625,2.0,2.0,1.05499267578125
"(21, 90)",0.0119171142578125,1.80859375,2.0,2.0,1.03399658203125
"(21, 91)",0.01031494140625,1.6953125,1.3333333333333335,2.0,0.9709930419921875
"(21, 92)",0.01044464111328125,1.705078125,2.0,2.0,1.040008544921875
"(21, 93)",0.0126800537109375,1.6572265625,2.0,2.0,0.9979991912841797
"(21, 94)",0.00762176513671875,1.705078125,2.0,2.0,0.9969997406005859
"(21, 95)",0.0083770751953125,1.80859375,1.3333333333333335,2.0,1.0010004043579102
"(21, 96)",0.01146697998046875,1.806640625,2.0,1.0,1.083984375
"(21, 97)",0.013275146484375,1.705078125,2.0,2.0,1.0060005187988281
"(21, 98)",0.00658416748046875,0.0,0.0,2.0,1.06201171875
"(21, 99)",0.006366729736328125,1.7802734375,1.3333333333333335,1.0,1.07098388671875
"(22, 0)",0.00800323486328125,1.5537109375,2.0,2.0,1.1619873046875
"(22, 1)",0.74951171875,2.0,2.0,2.0,1.465087890625
"(22, 2)",0.010528564453125,1.548828125,2.0,2.0,1.1259765625
"(22, 3)",0.00638580322265625,1.8837890625,1.3333333333333335,2.0,1.037994384765625
"(22, 4)",0.005405426025390625,1.8837890625,0.6666666666666667,1.0,1.058990478515625
"(22, 5)",0.0086669921875,1.33203125,2.0,2.0,1.0780029296875
"(22, 6)",0.00605010986328125,2.0,1.3333333333333335,2.0,1.2130126953125
"(22, 7)",0.012359619140625,1.6943359375,1.3333333333333335,2.0,1.0060005187988281
"(22, 8)",0.0074310302734375,1.685546875,2.0,1.0,1.04901123046875
"(22, 9)",0.00635528564453125,1.4765625,0.6666666666666667,2.0,1.08001708984375
"(22, 10)",0.006103515625,1.6416015625,2.0,2.0,0.975006103515625
"(22, 11)",0.01256561279296875,1.7041015625,1.3333333333333335,2.0,1.029998779296875
"(22, 12)",0.006717681884765625,1.8671875,1.3333333333333335,1.0,1.01800537109375
"(22, 13)",0.00988006591796875,1.767578125,2.0,2.0,0.9759979248046875
"(22, 14)",0.00685882568359375,1.6806640625,2.0,2.0,1.321044921875
"(22, 15)",0.51513671875,2.0,2.0,2.0,1.77392578125
"(22, 16)",0.01025390625,1.7109375,1.3333333333333335,2.0,1.1090087890625
"(22, 17)",0.007068634033203125,1.6806640625,2.0,2.0,1.3291015625
"(22, 18)",0.77978515625,2.0,2.0,2.0,1.830078125
"(22, 19)",0.54833984375,1.7919921875,2.0,2.0,1.80615234375
"(22, 20)",0.638671875,0.0,2.0,1.0,1.80078125
"(22, 21)",0.01203155517578125,1.705078125,2.0,2.0,1.1719970703125
"(22, 22)",2.0,2.0,2.0,2.0,2.0
"(22, 23)",0.00788116455078125,1.8837890625,1.3333333333333335,2.0,1.0360107421875
"(22, 24)",0.0125732421875,0.0,0.0,2.0,1.09100341796875
"(22, 25)",0.0036640167236328125,1.435546875,2.0,2.0,1.0080032348632812
"(22, 26)",0.003894805908203125,1.8837890625,1.3333333333333335,1.0,1.0160064697265625
"(22, 27)",0.00667572021484375,1.5009765625,2.0,1.0,0.94000244140625
"(22, 28)",0.006587982177734375,0.0,2.0,2.0,1.02099609375
"(22, 29)",0.00521087646484375,1.732421875,2.0,2.0,1.031005859375
"(22, 30)",0.00836181640625,1.7138671875,2.0,1.0,1.1099853515625
"(22, 31)",0.0127105712890625,1.8837890625,1.3333333333333335,2.0,1.157958984375
"(22, 32)",0.006649017333984375,1.3212890625,2.0,2.0,0.95001220703125
"(22, 33)",0.01448822021484375,1.7919921875,2.0,1.0,1.09197998046875
"(22, 34)",0.0132904052734375,2.0,2.0,2.0,1.1800537109375
"(22, 35)",0.01287841796875,1.5185546875,0.6666666666666667,2.0,1.01300048828125
"(22, 36)",0.00925445556640625,1.7470703125,2.0,2.0,0.9709930419921875
"(22, 37)",0.005146026611328125,1.8837890625,2.0,2.0,1.0469970703125
"(22, 38)",0.0117034912109375,1.4130859375,2.0,2.0,1.0200042724609375
"(22, 39)",0.010833740234375,1.8837890625,1.3333333333333335,1.0,0.9860000610351562
"(22, 40)",0.0058135986328125,1.435546875,2.0,2.0,1.2220458984375
"(22, 41)",0.01274871826171875,1.33203125,2.0,2.0,1.0880126953125
"(22, 42)",0.01117706298828125,1.548828125,2.0,1.0,1.217041015625
"(22, 43)",0.0104217529296875,1.7041015625,2.0,2.0,1.1240234375
"(22, 44)",0.004795074462890625,1.78515625,1.3333333333333335,2.0,1.0229949951171875
"(22, 45)",0.00868988037109375,1.8837890625,1.3333333333333335,2.0,1.01300048828125
"(22, 46)",0.0085601806640625,1.2802734375,2.0,1.0,1.218017578125
"(22, 47)",0.00989532470703125,1.8837890625,2.0,2.0,0.949005126953125
"(22, 48)",0.01160430908203125,1.8837890625,0.6666666666666667,2.0,1.04400634765625
"(22, 49)",0.0050811767578125,1.33203125,1.3333333333333335,2.0,1.03399658203125
"(22, 50)",0.01258087158203125,1.73828125,2.0,2.0,0.967010498046875
"(22, 51)",0.0082550048828125,1.673828125,0.6666666666666667,2.0,0.9919967651367188
"(22, 52)",0.0084228515625,1.8837890625,2.0,2.0,0.970001220703125
"(22, 53)",0.00811004638671875,1.646484375,1.3333333333333335,2.0,0.977996826171875
"(22, 54)",0.00958251953125,1.6416015625,1.3333333333333335,1.0,0.9219970703125
"(22, 55)",0.0064239501953125,1.8837890625,2.0,2.0,0.967987060546875
"(22, 56)",0.010101318359375,1.8837890625,2.0,2.0,1.0770263671875
"(22, 57)",0.00868988037109375,1.7041015625,2.0,2.0,1.0980224609375
"(22, 58)",0.01116180419921875,1.7470703125,0.6666666666666667,2.0,0.946990966796875
"(22, 59)",0.008880615234375,1.7734375,1.3333333333333335,2.0,0.9799957275390625
"(22, 60)",0.0160064697265625,1.45703125,2.0,2.0,1.114990234375
"(22, 61)",0.004962921142578125,1.390625,0.6666666666666667,2.0,1.0200042724609375
"(22, 62)",0.00405120849609375,1.8837890625,2.0,2.0,1.135009765625
"(22, 63)",0.006107330322265625,1.7529296875,2.0,2.0,0.957000732421875
"(22, 64)",0.00981903076171875,1.6806640625,0.0,2.0,1.045013427734375
"(22, 65)",0.0615234375,0.0,1.3333333333333335,1.0,1.03900146484375
"(22, 66)",0.0054473876953125,1.8837890625,2.0,2.0,0.92498779296875
"(22, 67)",0.00946044921875,1.576171875,0.6666666666666667,2.0,0.9979991912841797
"(22, 68)",0.007419586181640625,1.5048828125,2.0,2.0,0.975006103515625
"(22, 69)",0.00870513916015625,1.8837890625,1.3333333333333335,2.0,1.0369873046875
"(22, 70)",0.0269622802734375,1.73046875,2.0,2.0,0.9720001220703125
"(22, 71)",0.00984954833984375,1.6396484375,2.0,2.0,1.08697509765625
"(22, 72)",0.01331329345703125,1.54296875,1.3333333333333335,2.0,0.990997314453125
"(22, 73)",0.007598876953125,1.8837890625,1.3333333333333335,1.0,1.072021484375
"(22, 74)",0.01390838623046875,1.6806640625,2.0,2.0,1.1529541015625
"(22, 75)",0.0094757080078125,1.8837890625,0.6666666666666667,2.0,1.0020008087158203
"(22, 76)",0.002201080322265625,1.33203125,1.3333333333333335,2.0,0.97900390625
"(22, 77)",0.01195526123046875,1.673828125,0.6666666666666667,2.0,0.9889984130859375
"(22, 78)",0.0078277587890625,1.6845703125,0.6666666666666667,2.0,0.9989995956420898
"(22, 79)",0.007587432861328125,1.767578125,2.0,2.0,1.05499267578125
"(22, 80)",0.00536346435546875,1.8837890625,2.0,2.0,0.93701171875
"(22, 81)",0.002376556396484375,2.0,1.3333333333333335,2.0,1.03399658203125
"(22, 82)",0.00927734375,1.419921875,0.6666666666666667,1.0,0.970001220703125
"(22, 83)",0.0118408203125,1.7041015625,2.0,2.0,0.93499755859375
"(22, 84)",0.0117645263671875,1.38671875,2.0,2.0,1.055999755859375
"(22, 85)",0.00980377197265625,1.8837890625,0.6666666666666667,1.0,0.959014892578125
"(22, 86)",0.00832366943359375,1.7041015625,2.0,1.0,1.1390380859375
"(22, 87)",0.00884246826171875,1.8837890625,2.0,2.0,0.94500732421875
"(22, 88)",0.006908416748046875,1.7119140625,1.3333333333333335,2.0,0.9229736328125
"(22, 89)",0.0008130073547363281,1.662109375,2.0,2.0,0.9930000305175781
"(22, 90)",0.00963592529296875,1.2265625,2.0,2.0,0.95098876953125
"(22, 91)",0.01009368896484375,1.7041015625,1.3333333333333335,2.0,1.0360107421875
"(22, 92)",0.00858306884765625,1.8837890625,2.0,2.0,0.9219970703125
"(22, 93)",0.007205963134765625,1.6806640625,2.0,2.0,0.96600341796875
"(22, 94)",0.01456451416015625,1.8837890625,2.0,2.0,1.0060005187988281
"(22, 95)",0.0089569091796875,1.4765625,1.3333333333333335,2.0,0.95599365234375
"(22, 96)",0.00763702392578125,1.84765625,2.0,1.0,0.9580078125
"(22, 97)",0.0117034912109375,1.8837890625,2.0,2.0,0.9759979248046875
"(22, 98)",0.0123138427734375,0.0,0.0,2.0,1.11102294921875
"(22, 99)",0.00769805908203125,1.666015625,1.3333333333333335,1.0,1.04901123046875
"(23, 0)",0.00850677490234375,1.5166015625,1.3333333333333335,2.0,1.032989501953125
"(23, 1)",0.018096923828125,1.8837890625,1.3333333333333335,2.0,1.06201171875
"(23, 2)",0.00823974609375,1.501953125,1.3333333333333335,2.0,1.0110015869140625
"(23, 3)",0.01189422607421875,2.0,2.0,2.0,1.2509765625
"(23, 4)",0.00913238525390625,2.0,1.3333333333333335,1.0,1.282958984375
"(23, 5)",0.006244659423828125,1.3759765625,1.3333333333333335,2.0,1.0369873046875
"(23, 6)",0.0081329345703125,1.8837890625,2.0,2.0,1.1300048828125
"(23, 7)",0.01081085205078125,1.685546875,2.0,2.0,1.35107421875
"(23, 8)",0.005832672119140625,1.685546875,1.3333333333333335,1.0,1.1300048828125
"(23, 9)",0.004543304443359375,1.4765625,1.3333333333333335,2.0,1.1429443359375
"(23, 10)",0.006103515625,1.6416015625,1.3333333333333335,2.0,1.14501953125
"(23, 11)",0.0195159912109375,1.6669921875,2.0,2.0,1.2249755859375
"(23, 12)",0.0175018310546875,1.8671875,2.0,1.0,1.281005859375
"(23, 13)",0.01409912109375,1.767578125,1.3333333333333335,2.0,1.0880126953125
"(23, 14)",0.005252838134765625,1.5009765625,1.3333333333333335,2.0,0.9850006103515625
"(23, 15)",0.006679534912109375,1.8837890625,1.3333333333333335,2.0,1.02099609375
"(23, 16)",0.0170135498046875,1.671875,2.0,2.0,1.1490478515625
"(23, 17)",0.010498046875,1.5009765625,1.3333333333333335,2.0,0.96099853515625
"(23, 18)",0.0130462646484375,1.8837890625,1.3333333333333335,2.0,1.0100021362304688
"(23, 19)",0.0198211669921875,1.71484375,1.3333333333333335,2.0,1.031005859375
"(23, 20)",0.0118560791015625,0.0,1.3333333333333335,1.0,1.0160064697265625
"(23, 21)",0.0061187744140625,1.705078125,1.3333333333333335,2.0,1.10302734375
"(23, 22)",0.00788116455078125,1.8837890625,1.3333333333333335,2.0,1.0360107421875
"(23, 23)",2.0,2.0,2.0,2.0,2.0
"(23, 24)",0.00441741943359375,0.0,0.6666666666666667,2.0,1.2340087890625
"(23, 25)",0.00344085693359375,1.435546875,1.3333333333333335,2.0,1.0789794921875
"(23, 26)",0.006496429443359375,2.0,2.0,1.0,1.3701171875
"(23, 27)",0.00574493408203125,1.46484375,1.3333333333333335,1.0,1.1099853515625
"(23, 28)",0.0037078857421875,0.0,1.3333333333333335,2.0,0.941009521484375
"(23, 29)",0.006561279296875,1.6640625,1.3333333333333335,2.0,1.0889892578125
"(23, 30)",0.00891876220703125,1.6865234375,1.3333333333333335,1.0,1.0689697265625
"(23, 31)",0.0104522705078125,1.572265625,2.0,2.0,1.1490478515625
"(23, 32)",0.00766754150390625,1.2939453125,1.3333333333333335,2.0,1.08197021484375
"(23, 33)",0.0171966552734375,1.71484375,1.3333333333333335,1.0,1.08099365234375
"(23, 34)",0.009552001953125,1.8837890625,1.3333333333333335,2.0,0.9860000610351562
"(23, 35)",0.00658416748046875,1.515625,1.3333333333333335,2.0,1.1820068359375
"(23, 36)",0.006038665771484375,1.0859375,1.3333333333333335,2.0,1.0080032348632812
"(23, 37)",0.00897979736328125,2.0,1.3333333333333335,2.0,1.09698486328125
"(23, 38)",0.00516510009765625,1.4130859375,1.3333333333333335,2.0,1.072021484375
"(23, 39)",0.007549285888671875,1.8134765625,2.0,1.0,1.2039794921875
"(23, 40)",0.01324462890625,1.435546875,1.3333333333333335,2.0,1.0139999389648438
"(23, 41)",0.052581787109375,1.3759765625,1.3333333333333335,2.0,0.89801025390625
"(23, 42)",0.005706787109375,1.501953125,1.3333333333333335,1.0,0.9810028076171875
"(23, 43)",0.00786590576171875,1.58984375,1.3333333333333335,2.0,1.053009033203125
"(23, 44)",0.01042938232421875,1.73046875,2.0,2.0,1.1209716796875
"(23, 45)",0.029022216796875,1.8134765625,2.0,2.0,1.239013671875
"(23, 46)",0.0080108642578125,1.2802734375,1.3333333333333335,1.0,0.9939994812011719
"(23, 47)",0.0086212158203125,2.0,1.3333333333333335,2.0,1.040008544921875
"(23, 48)",0.0181884765625,1.9169921875,1.3333333333333335,2.0,1.2529296875
"(23, 49)",0.01031494140625,1.3759765625,2.0,2.0,1.12200927734375
"(23, 50)",0.0061492919921875,1.7724609375,1.3333333333333335,2.0,1.09100341796875
"(23, 51)",0.008026123046875,1.673828125,1.3333333333333335,2.0,1.14697265625
"(23, 52)",0.007747650146484375,2.0,1.3333333333333335,2.0,1.032012939453125
"(23, 53)",0.007167816162109375,1.6279296875,2.0,2.0,1.2449951171875
"(23, 54)",0.01010894775390625,1.6416015625,2.0,1.0,1.1309814453125
"(23, 55)",0.0056304931640625,2.0,1.3333333333333335,2.0,1.09002685546875
"(23, 56)",0.0251922607421875,2.0,1.3333333333333335,2.0,1.072021484375
"(23, 57)",0.0085601806640625,1.6669921875,1.3333333333333335,2.0,1.083984375
